COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Antibes,06004,F,Teslim,1,2013
Antibes,06004,F,Tessa,1,2013
Antibes,06004,F,Tessy,1,2013
Antibes,06004,F,Thaïs,1,2013
Antibes,06004,F,Tina,1,2013
Antibes,06004,F,Tiziana,1,2013
Antibes,06004,F,Tyana,1,2013
Antibes,06004,F,Tylia,1,2013
Antibes,06004,F,Valentina,1,2013
Antibes,06004,F,Valentine,1,2013
Antibes,06004,F,Victoire,1,2013
Antibes,06004,F,Warda,1,2013
Antibes,06004,F,Widad,1,2013
Antibes,06004,F,Yamina,1,2013
Antibes,06004,F,Yosra,1,2013
Antibes,06004,F,Yousra,1,2013
Antibes,06004,F,Ysaline,1,2013
Antibes,06004,F,Zélia,1,2013
Antibes,06004,F,Zia,1,2013
Antibes,06004,F,Zyrah,1,2013
Antibes,06004,M,Abdalah,1,2013
Antibes,06004,M,Abdallah,1,2013
Antibes,06004,M,Abderrahmane,1,2013
Antibes,06004,M,Achille,1,2013
Antibes,06004,M,Adil,1,2013
Antibes,06004,M,Adrian,1,2013
Antibes,06004,M,Aédan,1,2013
Antibes,06004,M,Ahmed,1,2013
Antibes,06004,M,Aladdin,1,2013
Antibes,06004,M,Alan,1,2013
Antibes,06004,M,Ali,1,2013
Antibes,06004,M,Alix,1,2013
Antibes,06004,M,Alphonse,1,2013
Antibes,06004,M,Amédée,1,2013
Antibes,06004,M,Amine,1,2013
Antibes,06004,M,Anas,1,2013
Antibes,06004,M,Andreas,1,2013
Antibes,06004,M,Andrew,1,2013
Antibes,06004,M,Anton,1,2013
Antibes,06004,M,Antonio,1,2013
Antibes,06004,M,Aoudi,1,2013
Antibes,06004,M,Aroun,1,2013
Antibes,06004,M,Asser,1,2013
Antibes,06004,M,Aurélien,1,2013
Antibes,06004,M,Avi,1,2013
Antibes,06004,M,Ayham,1,2013
Antibes,06004,M,Ayron,1,2013
Antibes,06004,M,Azzedine,1,2013
Antibes,06004,M,Badi,1,2013
Antibes,06004,M,Badre,1,2013
Antibes,06004,M,Baptiste,1,2013
Antibes,06004,M,Bastien,1,2013
Antibes,06004,M,Batiste,1,2013
Antibes,06004,M,Bazil,1,2013
Antibes,06004,M,Braydon,1,2013
Antibes,06004,M,Cameron,1,2013
Antibes,06004,M,Chahine,1,2013
Antibes,06004,M,Charles,1,2013
Antibes,06004,M,Chayan,1,2013
Antibes,06004,M,Cole,1,2013
Antibes,06004,M,Cyril,1,2013
Antibes,06004,M,Dalil,1,2013
Antibes,06004,M,Darius,1,2013
Antibes,06004,M,Davis,1,2013
Antibes,06004,M,Diego,1,2013
Antibes,06004,M,Donndee,1,2013
Antibes,06004,M,Driss,1,2013
Antibes,06004,M,Edem,1,2013
Antibes,06004,M,Eino,1,2013
Antibes,06004,M,Elio,1,2013
Antibes,06004,M,Elliott,1,2013
Antibes,06004,M,Elyas,1,2013
Antibes,06004,M,Elyes,1,2013
Antibes,06004,M,Emin,1,2013
Antibes,06004,M,Énoah,1,2013
Antibes,06004,M,Esteban,1,2013
Antibes,06004,M,Éthan,1,2013
Antibes,06004,M,Evander,1,2013
Antibes,06004,M,Evann,1,2013
Antibes,06004,M,Evany,1,2013
Antibes,06004,M,Ezekiel,1,2013
Antibes,06004,M,Ezio,1,2013
Antibes,06004,M,Fabio,1,2013
Antibes,06004,M,Fadi,1,2013
Antibes,06004,M,Fares,1,2013
Antibes,06004,M,Farès,1,2013
Antibes,06004,M,Fedy,1,2013
Antibes,06004,M,Flavio,1,2013
Antibes,06004,M,Florent,1,2013
Antibes,06004,M,Francesco,1,2013
Antibes,06004,M,Gabrïel,1,2013
Antibes,06004,M,Gael,1,2013
Antibes,06004,M,Gaétan,1,2013
Antibes,06004,M,George,1,2013
Antibes,06004,M,Gianni,1,2013
Antibes,06004,M,Giuliann,1,2013
Antibes,06004,M,Giulio,1,2013
Antibes,06004,M,Hady,1,2013
Antibes,06004,M,Harry,1,2013
Antibes,06004,M,Hector,1,2013
Antibes,06004,M,Heni,1,2013
Antibes,06004,M,Hichem,1,2013
Antibes,06004,M,Ian,1,2013
Antibes,06004,M,Ilyesse,1,2013
Antibes,06004,M,Imran,1,2013
Antibes,06004,M,Imrane,1,2013
Antibes,06004,M,Isaac,1,2013
Antibes,06004,M,Jaume,1,2013
Antibes,06004,M,Jawed,1,2013
Antibes,06004,M,Jean,1,2013
Antibes,06004,M,Jean-Baptiste,1,2013
Antibes,06004,M,Johan,1,2013
Antibes,06004,M,Johnas,1,2013
Antibes,06004,M,Jordan,1,2013
Antibes,06004,M,Joshua,1,2013
Antibes,06004,M,Juan,1,2013
Antibes,06004,M,Julian,1,2013
Antibes,06004,M,Kamal,1,2013
Antibes,06004,M,Kayden,1,2013
Antibes,06004,M,Kays,1,2013
Antibes,06004,M,Kenzo,1,2013
Antibes,06004,M,Kéoni,1,2013
Antibes,06004,M,Keylian,1,2013
Antibes,06004,M,Khalid,1,2013
Antibes,06004,M,Khalis,1,2013
Antibes,06004,M,Khan,1,2013
Antibes,06004,M,Khelvin,1,2013
Antibes,06004,M,Kylan,1,2013
Antibes,06004,M,Kyle,1,2013
Antibes,06004,M,Layvin,1,2013
Antibes,06004,M,Léandre,1,2013
Antibes,06004,M,Léandro,1,2013
Antibes,06004,M,Leo,1,2013
Antibes,06004,M,Loan,1,2013
Antibes,06004,M,Loann,1,2013
Antibes,06004,M,Logan,1,2013
Antibes,06004,M,Lorenzo,1,2013
Antibes,06004,M,Louay,1,2013
Antibes,06004,M,Loucas,1,2013
Antibes,06004,M,Loukas,1,2013
Antibes,06004,M,Lounes,1,2013
Antibes,06004,M,Luis,1,2013
Antibes,06004,M,Maïron,1,2013
Antibes,06004,M,Makéo,1,2013
Antibes,06004,M,Malik,1,2013
Antibes,06004,M,Malik-Soltane,1,2013
Antibes,06004,M,Malo,1,2013
Antibes,06004,M,Marco,1,2013
Antibes,06004,M,Marius,1,2013
Antibes,06004,M,Marley,1,2013
Antibes,06004,M,Marouen,1,2013
Antibes,06004,M,Martin,1,2013
Antibes,06004,M,Marvin,1,2013
Antibes,06004,M,Matéo,1,2013
Antibes,06004,M,Mateus,1,2013
Antibes,06004,M,Mathéo,1,2013
Antibes,06004,M,Matisse,1,2013
Antibes,06004,M,Matteo,1,2013
Antibes,06004,M,Matthew,1,2013
Antibes,06004,M,Maylon,1,2013
Antibes,06004,M,Mayson,1,2013
Antibes,06004,M,Mehdi,1,2013
Antibes,06004,M,Mickail,1,2013
Antibes,06004,M,Miguel,1,2013
Antibes,06004,M,Milan,1,2013
Antibes,06004,M,Milhan,1,2013
Antibes,06004,M,Milhane,1,2013
Antibes,06004,M,Moadh,1,2013
Antibes,06004,M,Monty,1,2013
Antibes,06004,M,Moustafa,1,2013
Antibes,06004,M,Mylhan,1,2013
Antibes,06004,M,Nadir,1,2013
Antibes,06004,M,Naël,1,2013
Antibes,06004,M,Nahel,1,2013
Antibes,06004,M,Nassim,1,2013
Antibes,06004,M,Nicolo,1,2013
Antibes,06004,M,Nizar,1,2013
Antibes,06004,M,Noham,1,2013
Antibes,06004,M,Odair,1,2013
Antibes,06004,M,Olivier,1,2013
Antibes,06004,M,Othman,1,2013
Antibes,06004,M,Pablo,1,2013
Antibes,06004,M,Pharrell,1,2013
Antibes,06004,M,Qassim,1,2013
Antibes,06004,M,Rayen,1,2013
Antibes,06004,M,Rayhan,1,2013
Antibes,06004,M,Ritchy,1,2013
Antibes,06004,M,Riyad,1,2013
Antibes,06004,M,Ruben,1,2013
Antibes,06004,M,Ruges,1,2013
Antibes,06004,M,Saber,1,2013
Antibes,06004,M,Sami,1,2013
Antibes,06004,M,Samy,1,2013
Antibes,06004,M,Sandro,1,2013
Antibes,06004,M,Santiago,1,2013
Antibes,06004,M,Sascha,1,2013
Antibes,06004,M,Shaïn,1,2013
Antibes,06004,M,Simon,1,2013
Antibes,06004,M,Sloan,1,2013
Antibes,06004,M,Sofian,1,2013
Antibes,06004,M,Sohan,1,2013
Antibes,06004,M,Soulaymen,1,2013
Antibes,06004,M,Souleymen,1,2013
Antibes,06004,M,Steven,1,2013
Antibes,06004,M,Svenn,1,2013
Antibes,06004,M,Swan,1,2013
Antibes,06004,M,Taha,1,2013
Antibes,06004,M,Teamo,1,2013
Antibes,06004,M,Tehotu,1,2013
Antibes,06004,M,Théodore,1,2013
Antibes,06004,M,Thiago,1,2013
Antibes,06004,M,Thibault,1,2013
Antibes,06004,M,Timothé,1,2013
Antibes,06004,M,Timothée,1,2013
Antibes,06004,M,Tino,1,2013
Antibes,06004,M,Titouan,1,2013
Antibes,06004,M,Tomas,1,2013
Antibes,06004,M,Tyler,1,2013
Antibes,06004,M,Ugo,1,2013
Antibes,06004,M,Valentino,1,2013
Antibes,06004,M,Vincenzo,1,2013
Antibes,06004,M,Wael,1,2013
Antibes,06004,M,Warren,1,2013
Antibes,06004,M,Wassim,1,2013
Antibes,06004,M,Wessim,1,2013
Antibes,06004,M,Yacob,1,2013
Antibes,06004,M,Yahia,1,2013
Antibes,06004,M,Yahya,1,2013
Antibes,06004,M,Yamen,1,2013
Antibes,06004,M,Yann,1,2013
Antibes,06004,M,Yasser,1,2013
Antibes,06004,M,Yassine,1,2013
Antibes,06004,M,Yliès,1,2013
Antibes,06004,M,Yliess,1,2013
Antibes,06004,M,Younes,1,2013
Antibes,06004,M,Younès,1,2013
Antibes,06004,M,Youri,1,2013
Antibes,06004,M,Yûnous,1,2013
Antibes,06004,M,Zafir,1,2013
Antibes,06004,M,Zakaria,1,2013
Antibes,06004,M,Ziad,1,2013
Antibes,06004,M,Zineddine,1,2013
Antibes,06004,M,Zino,1,2013
Antibes,06004,M,Zlatan,1,2013
Antibes,06004,M,Enzo,8,2014
Antibes,06004,F,Léa,7,2014
Antibes,06004,M,Adam,7,2014
Antibes,06004,F,Chloé,6,2014
Antibes,06004,F,Clara,6,2014
Antibes,06004,F,Eva,6,2014
Antibes,06004,M,Hugo,6,2014
Antibes,06004,M,Mathis,6,2014
Antibes,06004,M,Mohamed,6,2014
Antibes,06004,M,Tom,6,2014
Antibes,06004,M,Youssef,6,2014
Antibes,06004,F,Jade,5,2014
Antibes,06004,F,Lucie,5,2014
Antibes,06004,F,Mila,5,2014
Antibes,06004,F,Nina,5,2014
Antibes,06004,M,Léo,5,2014
Antibes,06004,M,Louis,5,2014
Antibes,06004,M,Noah,5,2014
Antibes,06004,M,Théo,5,2014
Antibes,06004,F,Alice,4,2014
Antibes,06004,F,Ambre,4,2014
Antibes,06004,F,Camille,4,2014
Antibes,06004,F,Léna,4,2014
Antibes,06004,F,Lina,4,2014
Antibes,06004,F,Lisa,4,2014
Antibes,06004,F,Sarah,4,2014
Antibes,06004,F,Yasmine,4,2014
Antibes,06004,F,Zoé,4,2014
Antibes,06004,M,Adem,4,2014
Antibes,06004,M,Alexis,4,2014
Antibes,06004,M,Ali,4,2014
Antibes,06004,M,Amine,4,2014
Antibes,06004,M,Anas,4,2014
Antibes,06004,M,Axel,4,2014
Antibes,06004,M,Benjamin,4,2014
Antibes,06004,M,Iyed,4,2014
Antibes,06004,M,Liam,4,2014
Antibes,06004,M,Luca,4,2014
Antibes,06004,M,Maël,4,2014
Antibes,06004,M,Nathan,4,2014
Antibes,06004,M,Noa,4,2014
Antibes,06004,M,Rayan,4,2014
Antibes,06004,M,Victor,4,2014
Antibes,06004,M,Yanis,4,2014
Antibes,06004,F,Agathe,3,2014
Antibes,06004,F,Alyssa,3,2014
Antibes,06004,F,Emma,3,2014
Antibes,06004,F,Emna,3,2014
Antibes,06004,F,Giulia,3,2014
Antibes,06004,F,Julia,3,2014
Antibes,06004,F,Juliette,3,2014
Antibes,06004,F,Lana,3,2014
Antibes,06004,F,Livia,3,2014
Antibes,06004,F,Lou,3,2014
Antibes,06004,F,Louna,3,2014
Antibes,06004,F,Lyna,3,2014
Antibes,06004,F,Mia,3,2014
Antibes,06004,F,Nour,3,2014
Antibes,06004,M,Anass,3,2014
Antibes,06004,M,Antoine,3,2014
Antibes,06004,M,Ilyes,3,2014
Antibes,06004,M,Imran,3,2014
Antibes,06004,M,Jules,3,2014
Antibes,06004,M,Kenzo,3,2014
Antibes,06004,M,Kylian,3,2014
Antibes,06004,M,Lenny,3,2014
Antibes,06004,M,Livio,3,2014
Antibes,06004,M,Lorenzo,3,2014
Antibes,06004,M,Lyam,3,2014
Antibes,06004,M,Matéo,3,2014
Antibes,06004,M,Mathéo,3,2014
Antibes,06004,M,Nicolas,3,2014
Antibes,06004,M,Raphaël,3,2014
Antibes,06004,M,Téo,3,2014
Antibes,06004,M,Thomas,3,2014
Antibes,06004,M,Timéo,3,2014
Antibes,06004,M,Tony,3,2014
Antibes,06004,M,Valentin,3,2014
Antibes,06004,M,Yassine,3,2014
Antibes,06004,F,Alix,2,2014
Antibes,06004,F,Alyssia,2,2014
Antibes,06004,F,Amélie,2,2014
Antibes,06004,F,Amina,2,2014
Antibes,06004,F,Anna,2,2014
Antibes,06004,F,April,2,2014
Antibes,06004,F,Béatrice,2,2014
Antibes,06004,F,Charlie,2,2014
Antibes,06004,F,Charlotte,2,2014
Antibes,06004,F,Cristina,2,2014
Antibes,06004,F,Dina,2,2014
Antibes,06004,F,Elena,2,2014
Antibes,06004,F,Elisa,2,2014
Antibes,06004,F,Eya,2,2014
Antibes,06004,F,Gabrielle,2,2014
Antibes,06004,F,Hanna,2,2014
Antibes,06004,F,Inaya,2,2014
Antibes,06004,F,Ines,2,2014
Antibes,06004,F,Jenna,2,2014
Antibes,06004,F,Laura,2,2014
Antibes,06004,F,Léana,2,2014
Antibes,06004,F,Leyna,2,2014
Antibes,06004,F,Lily,2,2014
Antibes,06004,F,Lola,2,2014
Antibes,06004,F,Louane,2,2014
Antibes,06004,F,Louise,2,2014
Antibes,06004,F,Lucia,2,2014
Antibes,06004,F,Maïly,2,2014
Antibes,06004,F,Manon,2,2014
Antibes,06004,F,Margaux,2,2014
Antibes,06004,F,Mathilde,2,2014
Antibes,06004,F,Mayssa,2,2014
Antibes,06004,F,Mélina,2,2014
Antibes,06004,F,Mélissa,2,2014
Antibes,06004,F,Méllina,2,2014
Antibes,06004,F,Mira,2,2014
Antibes,06004,F,Myriam,2,2014
Antibes,06004,F,Olivia,2,2014
Antibes,06004,F,Romane,2,2014
Antibes,06004,F,Romy,2,2014
Antibes,06004,F,Roxanne,2,2014
Antibes,06004,F,Selena,2,2014
Antibes,06004,F,Serena,2,2014
Antibes,06004,F,Stella,2,2014
Antibes,06004,M,Aaron,2,2014
Antibes,06004,M,Alan,2,2014
Antibes,06004,M,Alessio,2,2014
Antibes,06004,M,Amin,2,2014
Antibes,06004,M,Anis,2,2014
Antibes,06004,M,Arthur,2,2014
Antibes,06004,M,Augustin,2,2014
Antibes,06004,M,Brahim,2,2014
Antibes,06004,M,Cameron,2,2014
Antibes,06004,M,Camille,2,2014
Antibes,06004,M,Corentin,2,2014
Antibes,06004,M,Dylan,2,2014
Antibes,06004,M,Eden,2,2014
Antibes,06004,M,Enis,2,2014
Antibes,06004,M,Ethan,2,2014
Antibes,06004,M,Evan,2,2014
Antibes,06004,M,Gabriel,2,2014
Antibes,06004,M,Hedi,2,2014
Antibes,06004,M,Ibrahim,2,2014
Antibes,06004,M,Isaac,2,2014
Antibes,06004,M,Issa,2,2014
Antibes,06004,M,Jayden,2,2014
Antibes,06004,M,Jordan,2,2014
Antibes,06004,M,Kyle,2,2014
Antibes,06004,M,Malek,2,2014
Antibes,06004,M,Maxime,2,2014
Antibes,06004,M,Mehdi,2,2014
Antibes,06004,M,Milo,2,2014
Antibes,06004,M,Naïm,2,2014
Antibes,06004,M,Nessim,2,2014
Antibes,06004,M,Nino,2,2014
Antibes,06004,M,Noé,2,2014
Antibes,06004,M,Nolan,2,2014
Antibes,06004,M,Paolo,2,2014
Antibes,06004,M,Quentin,2,2014
Antibes,06004,M,Rafaël,2,2014
Antibes,06004,M,Rayane,2,2014
Antibes,06004,M,Ryan,2,2014
Antibes,06004,M,Sacha,2,2014
Antibes,06004,M,Samuel,2,2014
Antibes,06004,M,Souleyman,2,2014
Antibes,06004,M,Titouan,2,2014
Antibes,06004,M,Tyméo,2,2014
Antibes,06004,M,Warren,2,2014
Antibes,06004,M,William,2,2014
Antibes,06004,M,Yann,2,2014
Antibes,06004,M,Younes,2,2014
Antibes,06004,M,Youness,2,2014
Antibes,06004,M,Zakaria,2,2014
Antibes,06004,M,Zinedine,2,2014
Antibes,06004,F,Aaliyah,1,2014
Antibes,06004,F,Aaya,1,2014
Antibes,06004,F,Abrar,1,2014
Antibes,06004,F,Abygaëlle,1,2014
Antibes,06004,F,Addison,1,2014
Antibes,06004,F,Adriana,1,2014
Antibes,06004,F,Aeryn,1,2014
Antibes,06004,F,Aïcha,1,2014
Antibes,06004,F,Aiya,1,2014
Antibes,06004,F,Aiza,1,2014
Antibes,06004,F,Albane,1,2014
Antibes,06004,F,Alessia,1,2014
Antibes,06004,F,Alicia,1,2014
Antibes,06004,F,Aliona,1,2014
Antibes,06004,F,Alissia,1,2014
Antibes,06004,F,Aliyah,1,2014
Antibes,06004,F,Alyzé,1,2014
Antibes,06004,F,Amandine,1,2014
Antibes,06004,F,Amani,1,2014
Antibes,06004,F,Amelia,1,2014
Antibes,06004,F,Anaé,1,2014
Antibes,06004,F,Ana-Maria,1,2014
Antibes,06004,F,Anastasia,1,2014
Antibes,06004,F,Andgelina,1,2014
Antibes,06004,F,Angela,1,2014
Antibes,06004,F,Angèle,1,2014
Antibes,06004,F,Anita,1,2014
Antibes,06004,F,Anlan,1,2014
Antibes,06004,F,Annabelle,1,2014
Antibes,06004,F,Aria,1,2014
Antibes,06004,F,Arianna,1,2014
Antibes,06004,F,Arin,1,2014
Antibes,06004,F,Arwa,1,2014
Antibes,06004,F,Asma,1,2014
Antibes,06004,F,Athina,1,2014
Antibes,06004,F,Aurélie,1,2014
Antibes,06004,F,Aya,1,2014
Antibes,06004,F,Ayah,1,2014
Antibes,06004,F,Bélinda,1,2014
Antibes,06004,F,Betty,1,2014
Antibes,06004,F,Brindy,1,2014
Antibes,06004,F,Camilia,1,2014
Antibes,06004,F,Candys,1,2014
Antibes,06004,F,Capucine,1,2014
Antibes,06004,F,Caroline,1,2014
Antibes,06004,F,Cassi,1,2014
Antibes,06004,F,Cassie,1,2014
Antibes,06004,F,Cassy,1,2014
Antibes,06004,F,Catarina,1,2014
Antibes,06004,F,Celena,1,2014
Antibes,06004,F,Célestine,1,2014
Antibes,06004,F,Célia,1,2014
Antibes,06004,F,Cerise,1,2014
Antibes,06004,F,Chamsy,1,2014
Antibes,06004,F,Charline,1,2014
Antibes,06004,F,Chiara,1,2014
Antibes,06004,F,Chloë,1,2014
Antibes,06004,F,Christine,1,2014
Antibes,06004,F,Ciara,1,2014
Antibes,06004,F,Clarisse,1,2014
Antibes,06004,F,Clémentine,1,2014
Antibes,06004,F,Cloé,1,2014
Antibes,06004,F,Coleen,1,2014
Antibes,06004,F,Crystal,1,2014
Antibes,06004,F,Dalila,1,2014
Antibes,06004,F,Dalya,1,2014
Antibes,06004,F,Danaé,1,2014
Antibes,06004,F,Daphné,1,2014
Antibes,06004,F,Darine,1,2014
Antibes,06004,F,Dayana,1,2014
Antibes,06004,F,Denisa,1,2014
Antibes,06004,F,Diane,1,2014
Antibes,06004,F,Diarata,1,2014
Antibes,06004,F,Dima,1,2014
Antibes,06004,F,Doua,1,2014
Antibes,06004,F,Dounia,1,2014
Antibes,06004,F,Ecile,1,2014
Antibes,06004,F,Ejona,1,2014
Antibes,06004,F,Eline,1,2014
Antibes,06004,F,Elisabeth,1,2014
Antibes,06004,F,Eliza,1,2014
Antibes,06004,F,Elize,1,2014
Antibes,06004,F,Ella,1,2014
Antibes,06004,F,Ellie,1,2014
Antibes,06004,F,Éloïse,1,2014
Antibes,06004,F,Elora,1,2014
Antibes,06004,F,Elsa,1,2014
Antibes,06004,F,Elya,1,2014
Antibes,06004,F,Elyssa,1,2014
Antibes,06004,F,Émilie,1,2014
Antibes,06004,F,Emmy,1,2014
Antibes,06004,F,Enola,1,2014
Antibes,06004,F,Esmahen,1,2014
Antibes,06004,F,Esmée,1,2014
Antibes,06004,F,Éssia,1,2014
Antibes,06004,F,Ezmira,1,2014
Antibes,06004,F,Fanny,1,2014
Antibes,06004,F,Farah,1,2014
Antibes,06004,F,Fatima,1,2014
Antibes,06004,F,Fatima-Zahra,1,2014
Antibes,06004,F,Faustine,1,2014
Antibes,06004,F,Feryel,1,2014
Antibes,06004,F,Flora,1,2014
Antibes,06004,F,Gabriella,1,2014
Antibes,06004,F,Gaia,1,2014
Antibes,06004,F,Giuliana,1,2014
Antibes,06004,F,Giuna,1,2014
Antibes,06004,F,Hafsa,1,2014
Antibes,06004,F,Haley,1,2014
Antibes,06004,F,Halimatou,1,2014
Antibes,06004,F,Hana,1,2014
Antibes,06004,F,Hanane,1,2014
Antibes,06004,F,Hella,1,2014
Antibes,06004,F,Hoang,1,2014
Antibes,06004,F,Ida,1,2014
Antibes,06004,F,Ilana,1,2014
Antibes,06004,F,Ilef,1,2014
Antibes,06004,F,Ilhem,1,2014
Antibes,06004,F,Imane,1,2014
Antibes,06004,F,Imani,1,2014
Antibes,06004,F,Imen,1,2014
Antibes,06004,F,Inayah,1,2014
Antibes,06004,F,Inès,1,2014
Antibes,06004,F,Irina,1,2014
Antibes,06004,F,Isra,1,2014
Antibes,06004,F,Janna,1,2014
Antibes,06004,F,Jodie,1,2014
Antibes,06004,F,Julie,1,2014
Antibes,06004,F,Kaëna,1,2014
Antibes,06004,F,Kalista,1,2014
Antibes,06004,F,Kalyssia,1,2014
Antibes,06004,F,Kassandra,1,2014
Antibes,06004,F,Katalyna,1,2014
Antibes,06004,F,Keïssy,1,2014
Antibes,06004,F,Kelyssa,1,2014
Antibes,06004,F,Kenza,1,2014
Antibes,06004,F,Kessy,1,2014
Antibes,06004,F,Keyla,1,2014
Antibes,06004,F,Keylah,1,2014
Antibes,06004,F,Khédija,1,2014
Antibes,06004,F,Khélissa,1,2014
Antibes,06004,F,Khélya,1,2014
Antibes,06004,F,Kloé,1,2014
Antibes,06004,F,Krystal,1,2014
Antibes,06004,F,Lahna,1,2014
Antibes,06004,F,Lara,1,2014
Antibes,06004,F,Laurène,1,2014
Antibes,06004,F,Laurinda,1,2014
Antibes,06004,F,Läyan,1,2014
Antibes,06004,F,Leaksmey,1,2014
Antibes,06004,F,Léanna,1,2014
Antibes,06004,F,Leia,1,2014
Antibes,06004,F,Leila,1,2014
Antibes,06004,F,Leïla,1,2014
Antibes,06004,F,Lena,1,2014
Antibes,06004,F,Lenna,1,2014
Antibes,06004,F,Léonnie,1,2014
Antibes,06004,F,Lidya,1,2014
Antibes,06004,F,Lila,1,2014
Antibes,06004,F,Lila-Nour,1,2014
Antibes,06004,F,Lilia,1,2014
Antibes,06004,F,Lilly,1,2014
Antibes,06004,F,Lily-Rose,1,2014
Antibes,06004,F,Linda,1,2014
Antibes,06004,F,Lise,1,2014
Antibes,06004,F,Lison,1,2014
Antibes,06004,F,Liv,1,2014
Antibes,06004,F,Liya,1,2014
Antibes,06004,F,Loriane,1,2014
Antibes,06004,F,Lorin,1,2014
Antibes,06004,F,Louanne,1,2014
Antibes,06004,F,Luna,1,2014
Antibes,06004,F,Lùna,1,2014
Antibes,06004,F,Lyana,1,2014
Antibes,06004,F,Lydia,1,2014
Antibes,06004,F,Lyla-May,1,2014
Antibes,06004,F,Maelig,1,2014
Antibes,06004,F,Maë-Line,1,2014
Antibes,06004,F,Maëlly,1,2014
Antibes,06004,F,Maëly,1,2014
Antibes,06004,F,Maelys,1,2014
Antibes,06004,F,Maëlys,1,2014
Antibes,06004,F,Maëna,1,2014
Antibes,06004,F,Maeva,1,2014
Antibes,06004,F,Maëva,1,2014
Antibes,06004,F,Magda,1,2014
Antibes,06004,F,Maïa,1,2014
Antibes,06004,F,Maieva,1,2014
Antibes,06004,F,Maïlys,1,2014
Antibes,06004,F,Maïssa,1,2014
Antibes,06004,F,Maïssata,1,2014
Antibes,06004,F,Maïté,1,2014
Antibes,06004,F,Maïva,1,2014
Antibes,06004,F,Malak,1,2014
Antibes,06004,F,Malycia,1,2014
Antibes,06004,F,Manel,1,2014
Antibes,06004,F,Mariem,1,2014
Antibes,06004,F,Marie-Manali,1,2014
Antibes,06004,F,Marwa,1,2014
Antibes,06004,F,Maryem,1,2014
Antibes,06004,F,Matilda,1,2014
Antibes,06004,F,Maya,1,2014
Antibes,06004,F,Mayssen,1,2014
Antibes,06004,F,Mellina,1,2014
Antibes,06004,F,Milana,1,2014
Antibes,06004,F,Mina,1,2014
Antibes,06004,F,Mya,1,2014
Antibes,06004,F,Mylène,1,2014
Antibes,06004,F,Naélia,1,2014
Antibes,06004,F,Naéva,1,2014
Antibes,06004,F,Naïa,1,2014
Antibes,06004,F,Naïma,1,2014
Antibes,06004,F,Naïssa,1,2014
Antibes,06004,F,Nala,1,2014
Antibes,06004,F,Nëila,1,2014
Antibes,06004,F,Nermine,1,2014
Antibes,06004,F,Nesrine,1,2014
Antibes,06004,F,Nessa,1,2014
Antibes,06004,F,Neyla,1,2014
Antibes,06004,F,Nika,1,2014
Antibes,06004,F,Ninon,1,2014
Antibes,06004,F,Noémie,1,2014
Antibes,06004,F,Nouha,1,2014
Antibes,06004,F,Nouhè,1,2014
Antibes,06004,F,Noussaiba,1,2014
Antibes,06004,F,Océane,1,2014
Antibes,06004,F,Omeya,1,2014
Antibes,06004,F,Palma,1,2014
Antibes,06004,F,Paloma,1,2014
Antibes,06004,F,Pauline,1,2014
Antibes,06004,F,Pénélope,1,2014
Antibes,06004,F,Rabia,1,2014
Antibes,06004,F,Ranim,1,2014
Antibes,06004,F,Razane,1,2014
Antibes,06004,F,Ritéj,1,2014
Antibes,06004,F,Ritika,1,2014
Antibes,06004,F,Rodaïna,1,2014
Antibes,06004,F,Rose,1,2014
Antibes,06004,F,Roumayssa,1,2014
Antibes,06004,F,Rouzayna,1,2014
Antibes,06004,F,Sabrina,1,2014
Antibes,06004,F,Sabrine,1,2014
Antibes,06004,F,Samia,1,2014
Antibes,06004,F,Séréna,1,2014
Antibes,06004,F,Shadene,1,2014
Antibes,06004,F,Shaïna,1,2014
Antibes,06004,F,Shaïnez,1,2014
Antibes,06004,F,Sienna,1,2014
Antibes,06004,F,Silvia,1,2014
Antibes,06004,F,Skye,1,2014
Antibes,06004,F,Sofia,1,2014
Antibes,06004,F,Soleil,1,2014
Antibes,06004,F,Sophia,1,2014
Antibes,06004,F,Sophie,1,2014
Antibes,06004,F,Soura,1,2014
Antibes,06004,F,Stacy,1,2014
Antibes,06004,F,Swann,1,2014
Antibes,06004,F,Syrine,1,2014
Antibes,06004,F,Tahyna,1,2014
Antibes,06004,F,Tesnime,1,2014
Antibes,06004,F,Tessa,1,2014
Antibes,06004,F,Tessnym,1,2014
Antibes,06004,F,Thalia,1,2014
Antibes,06004,F,Tia,1,2014
Antibes,06004,F,Tina,1,2014
Antibes,06004,F,Tünde,1,2014
Antibes,06004,F,Tyana,1,2014
Antibes,06004,F,Victoria,1,2014
Antibes,06004,F,Wissal,1,2014
Antibes,06004,F,Yléana,1,2014
Antibes,06004,F,Yomna,1,2014
Antibes,06004,F,Yousra,1,2014
Antibes,06004,F,Yumi,1,2014
Antibes,06004,F,Yuna,1,2014
Antibes,06004,F,Zahraa,1,2014
Antibes,06004,F,Zayneb,1,2014
Antibes,06004,F,Zoéline,1,2014
Antibes,06004,F,Züleyha,1,2014
Antibes,06004,M,Abd,1,2014
Antibes,06004,M,Abd'Allah,1,2014
Antibes,06004,M,Abdenour,1,2014
Antibes,06004,M,Abderrahman,1,2014
